x,y
0.204988,0.299119
0.474069,0.483484
0.210734,0.303626
0.806132,0.709741
0.883339,0.778092
0.709392,0.637544
0.565417,0.541766
0.694036,0.626859
0.905245,0.800799
0.152207,0.255145
0.699076,0.630348
0.886246,0.780990
0.523926,0.515238
0.696971,0.628889
0.569229,0.544215
0.691643,0.625207
0.156544,0.258966
0.892472,0.787309
0.438989,0.461062
0.264632,0.343988
0.289374,0.361591
0.410931,0.442992
0.774505,0.684995
0.939869,0.842283
0.766160,0.678679
0.982456,0.915429
0.850145,0.746946
0.067759,0.167647
0.079497,0.181964
0.166903,0.267923
0.782968,0.691485
0.284486,0.358151
0.640972,0.590979
0.993701,0.949422
0.090618,0.194660
0.524311,0.515483
0.703093,0.633142
0.656035,0.601023
0.218348,0.309530
0.608338,0.569521
0.808242,0.711444
0.917423,0.814444
0.494584,0.496552
0.332169,0.391040
0.614395,0.573477
0.063813,0.162580
0.023811,0.098630
0.770939,0.682287
0.956286,0.865906
0.462800,0.476296
0.035571,0.120792
0.245660,0.330133
0.873731,0.768727
0.810076,0.712929
0.185529,0.283488
0.639890,0.590262
0.792532,0.698930
0.035674,0.120968
0.707649,0.636323
0.872029,0.767102
0.202577,0.297213
0.490617,0.494026
0.156515,0.258940
0.843549,0.741116
0.484318,0.490015
0.247133,0.331222
0.367860,0.414866
0.187411,0.285027
0.903169,0.798554
0.586208,0.555157
0.795749,0.701463
0.711411,0.638960
0.503631,0.502312
0.290333,0.362264
0.043580,0.133884
0.118026,0.223258
0.354147,0.405777
0.067391,0.167180
0.888965,0.783730
0.310432,0.376221
0.530191,0.519232
0.924536,0.822838
0.556092,0.535785
0.403921,0.438452
0.734611,0.655466
0.741621,0.660541
0.043812,0.134245
0.527143,0.517288
0.777295,0.687125
0.751461,0.667742
0.399172,0.435368
0.979872,0.909374
0.242078,0.327479
0.555687,0.535525
0.823421,0.723911
0.726396,0.649572
0.802821,0.707083
0.191281,0.288171
0.913808,0.810303
0.705990,0.635162
0.777489,0.687273
0.709557,0.637659
0.417400,0.447173
0.281120,0.355772
0.999890,0.993324
0.460980,0.475134
0.399146,0.435351
0.354037,0.405704
0.528371,0.518071
0.288111,0.360704
0.664469,0.606691
0.058562,0.155604
0.212647,0.305116
0.220561,0.311232
0.462483,0.476094
0.947258,0.852480
0.962182,0.875403
0.506295,0.504008
0.474401,0.483696
0.739476,0.658983
0.257756,0.339006
0.873573,0.768577
0.719348,0.644559
0.499834,0.499895
0.429260,0.454814
0.542769,0.527261
0.226231,0.315565
0.232081,0.319996
0.734050,0.655061
0.140039,0.244177
0.938071,0.839891
0.511539,0.507347
0.849596,0.746456
0.355471,0.406658
0.792659,0.699030
0.849486,0.746358
0.816451,0.718137
0.191805,0.288594
0.203522,0.297961
0.344822,0.399552
0.479916,0.487210
0.867991,0.763279
0.403384,0.438103
0.692562,0.625841
0.088551,0.192356
0.865867,0.761289
0.639820,0.590215
0.050733,0.144633
0.372162,0.417702
0.114221,0.219478
0.790209,0.697111
0.629918,0.583669
0.987794,0.929523
0.509557,0.506085
0.129752,0.234591
0.417055,0.446950
0.052326,0.146927
0.355983,0.406999
0.649136,0.596410
0.786376,0.694124
0.496022,0.497467
0.587207,0.555803
0.297915,0.367560
0.345617,0.400084
0.942678,0.846085
0.090574,0.194611
0.195103,0.291252
0.759129,0.673419
0.282379,0.356663
0.398625,0.435012
0.103951,0.208989
0.762295,0.675781
0.266616,0.345418
0.507335,0.504670
0.454857,0.471222
0.355167,0.406456
0.373202,0.418387
0.094677,0.199116
0.405900,0.439735
0.745364,0.663269
0.208898,0.302191
0.196110,0.292060
0.375282,0.419755
0.196693,0.292527
0.705667,0.634937
0.505034,0.503205
0.613747,0.573053
0.757993,0.672574
0.861017,0.756793
0.262884,0.342725
0.544369,0.528283
0.357039,0.407700
0.850090,0.746897
0.842284,0.740009
0.702657,0.632838
0.792768,0.699116
0.932858,0.833136
0.897760,0.792802
0.551898,0.533099
0.215237,0.307127
0.296385,0.366495
0.655849,0.600898
0.977531,0.904213
0.563001,0.540215
0.163184,0.264733
0.432388,0.456825
0.918168,0.815307
0.536385,0.523184
0.527065,0.517239
0.324069,0.385548
0.281749,0.356217
0.735963,0.656441
0.520178,0.512849
0.657031,0.601690
0.932656,0.832880
0.225845,0.315271
0.162065,0.263768
0.546403,0.529584
0.983838,0.918846
0.023082,0.097097
0.809287,0.712289
0.528207,0.517966
0.380121,0.422932
0.659377,0.603265
0.370490,0.416601
0.082778,0.185789
0.452146,0.469488
0.303348,0.371332
0.980538,0.910896
0.004043,0.040507
0.518585,0.511834
0.276923,0.352793
0.659892,0.603610
0.496117,0.497528
0.839924,0.737954
0.823076,0.723622
0.928505,0.827680
0.758092,0.672648
0.359461,0.409308
0.455570,0.471678
0.082161,0.185075
0.641210,0.591137
0.191533,0.288375
0.602339,0.565615
0.298241,0.367787
0.124189,0.229272
0.828184,0.727908
0.460306,0.474703
0.670593,0.610828
0.812022,0.714511
0.483388,0.489423
0.479880,0.487188
0.340228,0.396471
0.863510,0.759095
0.139257,0.243459
0.710719,0.638474
0.946288,0.851104
0.591403,0.558518
0.014067,0.075684
0.926826,0.825617
0.595446,0.561138
0.532652,0.520802
0.203748,0.298140
0.255338,0.337243
0.028769,0.108504
0.043672,0.134028
0.078413,0.180685
0.957274,0.867453
0.801764,0.706239
0.437874,0.460347
0.412843,0.444230
0.883925,0.778673
0.079085,0.181478
0.604377,0.566941
0.486264,0.491254
0.377326,0.421098
0.728566,0.651123
0.314448,0.378979
0.837632,0.735970
0.399159,0.435359
0.126470,0.231464
0.321020,0.383473
0.879039,0.773861
0.466698,0.478784
0.184530,0.282669
0.018296,0.086375
0.177417,0.276788
0.130818,0.235599
0.609698,0.570409
0.191484,0.288335
0.057644,0.154354
0.205144,0.299241
0.724136,0.647961
0.261392,0.341646
0.460482,0.474816
0.752905,0.668806
0.305064,0.372519
0.538895,0.524787
0.710179,0.638095
0.106828,0.211971
0.976770,0.902590
0.123022,0.228143
0.990752,0.938685
0.055855,0.151893
0.727399,0.650288
0.477016,0.485363
0.433180,0.457334
0.455965,0.471930
0.791464,0.698093
0.270812,0.348431
0.855124,0.751417
0.917934,0.815035
0.591832,0.558796
0.734163,0.655142
0.384632,0.425887
0.776362,0.686412
0.752458,0.668477
0.562049,0.539604
0.907180,0.802912
0.362157,0.411095
0.753533,0.669270
0.964824,0.879888
0.567301,0.542976
0.477669,0.485779
0.226215,0.315553
0.027783,0.106611
0.230574,0.318858
0.531279,0.519926
0.566678,0.542576
0.940753,0.843470
0.638107,0.589080
0.543448,0.527695
0.063775,0.162530
0.628860,0.582971
0.599303,0.563641
0.791174,0.697866
0.105876,0.210988
0.032483,0.115369
0.247139,0.331226
0.897340,0.792361
0.303295,0.371295
0.102263,0.207222
0.815274,0.717169
0.895127,0.790052
0.836425,0.734930
0.199905,0.295092
0.671490,0.611436
0.588883,0.556887
0.761954,0.675527
0.578670,0.550292
0.951040,0.857960
0.515487,0.509861
0.543493,0.527724
0.518341,0.511679
0.993156,0.947274
0.769709,0.681355
0.546124,0.529405
0.223731,0.313659
0.300988,0.369696
0.112802,0.218054
0.164484,0.265851
0.939095,0.841249
0.656251,0.601167
0.228258,0.317105
0.567955,0.543396
0.255554,0.337401
0.019432,0.089035
0.673831,0.613024
0.288037,0.360651
0.266571,0.345386
0.571171,0.545463
0.591332,0.558472
0.368834,0.415508
0.386444,0.427072
0.486459,0.491379
0.205259,0.299332
0.586350,0.555249
0.157949,0.260194
0.794142,0.700197
0.348304,0.401881
0.736619,0.656915
0.745183,0.663137
0.863791,0.759356
0.280112,0.355058
0.263524,0.343188
0.856947,0.753070
0.049820,0.143304
0.809648,0.712582
0.080678,0.183349
0.350809,0.403553
0.922450,0.820340
0.245161,0.329765
0.289904,0.361963
0.578701,0.550312
0.473420,0.483071
0.857859,0.753900
0.834254,0.733067
0.492852,0.495449
0.531689,0.520188
0.122291,0.227434
0.759423,0.673638
0.102860,0.207848
0.713623,0.640516
0.128257,0.233171
0.489304,0.493190
0.200082,0.295233
0.333516,0.391950
0.075654,0.177390
0.358031,0.408359
0.127658,0.232600
0.423957,0.451401
0.094650,0.199087
0.872841,0.767876
0.287748,0.360449
0.374762,0.419413
0.136364,0.240788
0.144696,0.248420
0.424582,0.451804
0.946012,0.850715
0.225374,0.314912
0.775391,0.685670
0.868462,0.763722
0.470535,0.481231
0.065295,0.164499
0.447163,0.466300
0.943955,0.847843
0.923153,0.821179
0.281417,0.355982
0.436807,0.459662
0.454843,0.471213
0.403708,0.438313
0.196230,0.292157
0.557703,0.536817
0.117331,0.222572
0.324487,0.385833
0.047007,0.139131
0.317414,0.381010
0.658003,0.602342
0.122660,0.227793
0.675445,0.614121
0.785662,0.693570
0.546618,0.529721
0.770095,0.681648
0.658502,0.602677
0.834366,0.733163
0.144857,0.248566
0.794867,0.700767
0.979062,0.907557
0.569440,0.544350
0.740879,0.660001
0.204436,0.298683
0.344831,0.399558
0.609341,0.570176
0.674971,0.613799
0.410125,0.442471
0.056503,0.152790
0.618926,0.576443
0.333279,0.391790
0.337920,0.394919
0.055733,0.151725
0.788122,0.695482
0.741629,0.660546
0.251964,0.334775
0.345824,0.400223
0.858960,0.754905
0.576451,0.548862
0.392831,0.431241
0.176373,0.275918
0.234454,0.321782
0.515492,0.509864
0.851818,0.748442
0.020116,0.090597
0.062110,0.160347
0.621914,0.578403
0.678618,0.616281
0.896476,0.791457
0.766771,0.679139
0.473485,0.483112
0.875538,0.770465
0.336210,0.393767
0.214364,0.306450
0.079974,0.182524
0.681041,0.617934
0.823704,0.724147
0.754945,0.670314
0.091166,0.195267
0.880208,0.775005
0.373871,0.418827
0.424445,0.451715
0.218128,0.309361
0.429604,0.455035
0.212567,0.305054
0.959757,0.871417
0.681567,0.618294
0.558391,0.537258
0.818717,0.720004
0.258018,0.339197
0.951223,0.858230
0.995090,0.955354
0.492473,0.495208
0.466714,0.478794
0.846908,0.744072
0.512588,0.508015
0.528824,0.518360
0.468822,0.480138
0.191207,0.288110
0.425300,0.452266
0.235593,0.322637
0.664691,0.606841
0.300838,0.369592
0.571803,0.545870
0.879055,0.773877
0.380812,0.423385
0.252844,0.335420
0.702760,0.632909
0.135756,0.240224
0.344010,0.399008
0.582967,0.553064
0.509627,0.506129
0.768455,0.680409
0.801096,0.705706
0.939231,0.841429
0.981022,0.912019
0.760853,0.674704
0.620798,0.577671
0.539413,0.525117
0.579569,0.550872
0.878816,0.773644
0.490636,0.494038
0.574659,0.547708
0.371289,0.417127
0.957350,0.867574
0.421567,0.449861
0.883877,0.778626
0.486174,0.491197
0.890389,0.785177
0.075084,0.176703
0.911474,0.807673
0.125982,0.230997
0.739775,0.659200
0.212312,0.304856
0.697785,0.629453
0.618831,0.576381
0.593124,0.559633
0.950629,0.857355
0.321590,0.383861
0.728880,0.651348
0.294639,0.365276
0.904558,0.800053
0.238507,0.324818
0.063094,0.161641
0.705653,0.634927
0.177738,0.277055
0.044116,0.134718
0.466506,0.478661
0.798536,0.703669
0.583530,0.553427
0.046075,0.137723
0.677352,0.615418
0.074166,0.175591
0.620734,0.577629
0.048641,0.141569
0.031516,0.113620
0.042302,0.131877
0.932518,0.832705
0.517690,0.511264
0.932691,0.832924
0.007602,0.055578
0.429165,0.454753
0.058673,0.155755
0.747378,0.664742
0.641477,0.591314
0.756458,0.671435
0.366208,0.413775
0.234601,0.321892
0.707086,0.635929
0.687798,0.622562
0.963481,0.877589
0.001725,0.026450
0.592356,0.559135
0.201988,0.296746
0.064819,0.163885
0.298009,0.367626
0.379726,0.422673
0.108935,0.214134
0.764515,0.677444
0.178261,0.277491
0.692465,0.625774
0.810591,0.713347
0.855613,0.751860
0.766630,0.679034
0.431325,0.456141
0.904254,0.799725
0.798146,0.703360
0.473627,0.483203
0.836773,0.735229
0.315837,0.379931
0.406318,0.440006
0.844375,0.741840
0.745001,0.663004
0.464991,0.477694
0.591753,0.558745
0.386478,0.427094
0.221449,0.311913
0.957961,0.868539
0.621079,0.577855
0.928536,0.827718
0.645760,0.594161
0.584560,0.554092
0.930261,0.829862
0.238116,0.324526
0.786547,0.694257
0.995080,0.955309
0.536125,0.523018
0.166273,0.267384
0.104015,0.209056
0.300640,0.369455
0.344534,0.399359
0.796480,0.702041
0.111231,0.216468
0.200148,0.295285
0.563110,0.540285
0.542556,0.527125
0.104402,0.209459
0.361257,0.410499
0.016183,0.081205
0.941175,0.844039
0.677094,0.615242
0.422501,0.450463
0.785550,0.693483
0.422095,0.450201
0.887492,0.782242
0.377303,0.421082
0.808573,0.711711
0.108941,0.214140
0.335264,0.393129
0.429652,0.455066
0.037477,0.124026
0.981023,0.912022
0.014211,0.076073
0.967737,0.885028
0.219139,0.310139
0.800759,0.705437
0.962817,0.876468
0.755264,0.670550
0.967032,0.883763
0.066833,0.166470
0.055904,0.151962
0.311566,0.377001
0.863313,0.758912
0.167135,0.268120
0.511714,0.507458
0.426423,0.452989
0.709691,0.637753
0.616116,0.574603
0.787680,0.695138
0.725874,0.649199
0.557290,0.536553
0.464774,0.477556
0.148375,0.251731
0.342840,0.398224
0.886868,0.781615
0.035867,0.121299
0.720143,0.645123
0.695441,0.627830
0.144808,0.248521
0.055407,0.151271
0.125093,0.230143
0.182285,0.280823
0.036430,0.122260
0.139304,0.243503
0.150022,0.253203
0.255569,0.337412
0.940063,0.842542
0.112840,0.218092
0.010833,0.066381
0.907095,0.802819
0.179672,0.278663
0.066737,0.166348
0.218661,0.309771
0.042985,0.132953
0.233873,0.321345
0.730375,0.652419
0.469408,0.480512
0.943564,0.847303
0.346490,0.400668
0.257088,0.338519
0.669438,0.610047
0.903781,0.799213
0.721861,0.646342
0.817813,0.719258
0.246621,0.330844
0.608730,0.569777
0.853679,0.750114
0.966764,0.883287
0.304171,0.371902
0.998488,0.975236
0.022171,0.095146
0.429264,0.454817
0.180773,0.279574
0.058601,0.155657
0.568569,0.543790
0.330795,0.390111
0.314170,0.378789
0.508632,0.505495
0.443635,0.464040
0.325003,0.386184
0.415727,0.446093
0.623307,0.579318
0.391741,0.430530
0.634388,0.586619
0.666292,0.607920
0.625613,0.580834
0.364762,0.412819
0.135699,0.240171
0.569177,0.544181
0.711253,0.638849
0.392787,0.431212
0.238615,0.324899
0.615034,0.573895
0.114649,0.219905
0.056427,0.152685
0.861655,0.757380
0.723378,0.647421
0.910107,0.806146
0.828419,0.728106
0.027549,0.106158
0.908595,0.804469
0.850590,0.747343
0.456814,0.472472
0.089367,0.193268
0.909191,0.805128
0.025382,0.101859
0.420162,0.448955
0.223361,0.313376
0.534014,0.521671
0.863797,0.759361
0.548364,0.530838
0.949741,0.856056
0.487103,0.491789
0.940104,0.842598
0.584129,0.553814
0.153395,0.256196
0.565718,0.541959
0.948891,0.854823
0.289094,0.361394
0.134895,0.239422
0.660144,0.603780
0.681882,0.618508
0.373510,0.418589
0.275178,0.351551
0.796530,0.702081
0.429937,0.455249
0.136832,0.241222
0.519909,0.512678
0.340044,0.396347
0.965251,0.880629
0.547458,0.530258
0.248639,0.332332
0.815841,0.717635
0.004272,0.041639
0.338006,0.394976
0.725032,0.648599
0.029654,0.110178
0.758168,0.672704
0.948392,0.854103
0.563669,0.540643
0.621964,0.578436
0.496756,0.497935
0.513410,0.508538
0.109068,0.214269
0.436860,0.459696
0.097538,0.202207
0.262463,0.342421
0.002578,0.032338
0.046430,0.138260
0.551557,0.532881
0.137473,0.241815
0.706574,0.635571
0.233439,0.321018
0.510983,0.506992
0.981751,0.913737
0.029969,0.110767
0.940920,0.843695
0.118584,0.223808
0.549878,0.531806
0.280964,0.355662
0.083835,0.187007
0.097336,0.201989
0.529603,0.518857
0.899676,0.794824
0.101608,0.206533
0.867609,0.762920
0.624708,0.580239
0.131262,0.236018
0.625777,0.580942
0.573100,0.546704
0.694931,0.627477
0.247741,0.331670
0.069856,0.170284
0.208340,0.301754
0.356809,0.407547
0.506716,0.504276
0.305879,0.373082
0.619272,0.576670
0.509295,0.505917
0.352308,0.404553
0.170829,0.271258
0.646768,0.594832
0.058882,0.156038
0.404267,0.438676
0.157750,0.260021
0.040634,0.129214
0.434236,0.458012
0.098670,0.203418
0.159218,0.261300
0.984114,0.919546
0.379635,0.422613
0.243053,0.328202
0.081449,0.184249
0.909238,0.805180
0.142729,0.246635
0.183057,0.281459
0.776847,0.686782
0.767437,0.679641
0.314319,0.378891
0.402624,0.437610
0.340537,0.396678
0.009250,0.061323
0.650365,0.597230
0.410393,0.442645
0.217590,0.308946
0.007174,0.053986
0.917109,0.814081
0.523469,0.514946
0.626446,0.581381
0.426404,0.452976
0.875777,0.770696
0.797274,0.702669
0.073171,0.174380
0.934660,0.835442
0.201541,0.296392
0.230922,0.319121
0.975293,0.899517
0.635777,0.587538
0.329592,0.389297
0.134511,0.239064
0.619891,0.577076
0.709227,0.637428
0.377564,0.421254
0.701340,0.631922
0.618465,0.576141
0.520293,0.512922
0.884398,0.779143
0.395312,0.432857
0.287730,0.360436
0.198717,0.294145
0.797935,0.703193
0.628267,0.582580
0.207967,0.301461
0.448300,0.467028
0.038660,0.125994
0.425557,0.452431
0.455474,0.471616
0.955769,0.865104
0.949026,0.855017
0.081920,0.184795
0.382173,0.424277
0.824803,0.725066
0.879194,0.774012
0.455345,0.471534
0.759462,0.673668
0.080735,0.183415
0.686266,0.621511
0.734756,0.655570
0.716512,0.642553
0.015859,0.080384
0.869267,0.764481
0.336403,0.393897
0.725086,0.648637
0.246831,0.330999
0.037743,0.124472
0.343551,0.398700
0.767124,0.679405
0.922141,0.819973
0.738862,0.658538
0.054854,0.150500
0.120858,0.226038
0.536798,0.523447
0.683120,0.619355
0.328824,0.388777
0.985098,0.922091
0.721780,0.646285
0.754381,0.669897
0.440572,0.462077
0.677549,0.615553
0.703407,0.633360
0.522491,0.514323
0.059722,0.157170
0.528210,0.517969
0.401685,0.437000
0.515067,0.509593
0.287672,0.360395
0.482420,0.488806
0.201333,0.296227
0.022428,0.095700
0.198932,0.294316
0.217192,0.308639
0.891695,0.786511
0.535335,0.522514
0.942278,0.845539
0.138526,0.242786
0.573078,0.546690
0.285829,0.359098
0.905649,0.801239
0.495219,0.496956
0.024691,0.100451
0.960503,0.872631
0.616076,0.574577
0.561489,0.539244
0.643624,0.592740
0.944901,0.849157
0.546587,0.529701
0.365404,0.413243
0.699282,0.630491
0.987159,0.927703
0.042953,0.132904
0.402689,0.437652
0.509650,0.506144
0.102675,0.207655
0.930899,0.830661
0.911335,0.807517
0.617742,0.575668
0.218571,0.309702
0.393755,0.431843
0.819076,0.720301
0.241000,0.326676
0.592687,0.559350
0.036268,0.121983
0.132695,0.237365
0.128021,0.232947
0.978546,0.906416
0.271220,0.348724
0.701099,0.631754
0.264374,0.343803
0.176870,0.276332
0.196318,0.292227
0.289066,0.361374
0.137373,0.241722
0.812394,0.714815
0.850555,0.747312
0.780996,0.689965
0.757295,0.672056
0.397142,0.434047
0.146400,0.249958
0.456578,0.472322
0.384300,0.425670
0.189353,0.286608
0.859267,0.755186
0.893950,0.788832
0.292029,0.363452
0.790166,0.697077
0.805286,0.709060
0.909771,0.805772
0.008737,0.059593
0.199041,0.294403
0.728847,0.651324
0.249737,0.333140
0.791727,0.698300
0.765114,0.677894
0.382431,0.424446
0.919749,0.817151
0.743660,0.662026
0.653651,0.599426
0.620848,0.577704
0.008035,0.057141
0.830521,0.729885
0.817166,0.718725
0.297100,0.366993
0.967894,0.885310
0.629561,0.583433
0.147655,0.251086
0.748890,0.665851
0.386856,0.427341
0.544797,0.528557
0.895290,0.790221
0.843434,0.741015
0.929097,0.828413
0.084644,0.187933
0.702700,0.632868
0.823047,0.723599
0.376672,0.420668
0.492866,0.495458
0.628333,0.582624
0.286443,0.359531
0.501603,0.501020
0.827374,0.727225
0.015290,0.078922
0.751339,0.667652
0.619101,0.576558
0.780404,0.689510
0.133770,0.238372
0.538850,0.524758
0.524065,0.515326
0.787422,0.694937
0.159698,0.261718
0.532099,0.520449
0.617943,0.575799
0.976865,0.902791
0.829199,0.728766
0.585836,0.554917
0.606426,0.568275
0.976854,0.902769
0.334726,0.392767
0.993282,0.947761
0.521651,0.513788
0.230016,0.318437
0.836715,0.735180
0.450748,0.468594
0.314660,0.379125
0.539416,0.525119
0.273795,0.350565
0.691332,0.624994
0.032282,0.115007
0.902128,0.797436
0.977776,0.904739
0.533885,0.521588
0.729502,0.651794
0.993066,0.946926
0.285224,0.358671
0.348603,0.402081
0.773470,0.684208
0.418994,0.448202
0.887453,0.782203
0.297535,0.367296
0.206416,0.300243
0.047152,0.139348
0.829634,0.729134
0.824359,0.724694
0.024016,0.099057
0.658833,0.602899
0.410195,0.442516
0.630442,0.584014
0.635688,0.587479
0.744921,0.662946
0.623723,0.579592
0.157339,0.259661
0.974937,0.898790
0.460439,0.474788
0.608087,0.569358
0.289598,0.361748
0.999855,0.992325
0.881882,0.776651
0.980930,0.911804
0.032136,0.114745
0.784011,0.692291
0.958706,0.869725
0.566021,0.542153
0.513513,0.508604
0.951772,0.859043
0.851245,0.747928
0.862116,0.757806
0.725242,0.648748
0.270239,0.348021
0.749569,0.666350
0.022777,0.096447
0.476655,0.485133
0.796721,0.702231
0.852411,0.748973
0.301014,0.369714
0.820737,0.721677
0.511244,0.507159
0.711209,0.638818
0.451179,0.468870
0.146932,0.250437
0.456130,0.472035
0.074902,0.176483
0.304271,0.371971
0.431067,0.455976
0.535341,0.522518
0.912358,0.808665
0.720665,0.645493
0.535196,0.522425
0.794240,0.700274
0.701595,0.632098
0.567332,0.542995
0.578251,0.550022
0.660300,0.603885
0.133353,0.237982
0.091764,0.195927
0.612072,0.571959
0.984598,0.920788
0.953880,0.862209
0.337314,0.394510
0.254837,0.336878
0.703449,0.633390
0.360091,0.409726
0.731493,0.653222
0.500170,0.500108
0.212501,0.305003
0.032507,0.115411
0.320907,0.383395
0.723746,0.647682
0.743716,0.662066
0.772085,0.683156
0.870678,0.765817
0.199845,0.295044
0.846987,0.744142
0.174949,0.274726
0.630913,0.584324
0.382328,0.424378
0.087306,0.190957
0.351577,0.404065
0.917524,0.814560
0.881547,0.776321
0.053172,0.148132
0.484856,0.490357
0.459798,0.474379
0.713472,0.640410
0.618209,0.575973
0.551562,0.532884
0.325544,0.386551
0.602807,0.565919
0.505442,0.503464
0.662858,0.605605
0.857644,0.753705
0.208891,0.302185
0.022949,0.096814
0.589137,0.557051
0.709061,0.637311
0.235450,0.322530
0.621644,0.578226
0.029967,0.110764
0.959196,0.870512
0.365359,0.413214
0.802053,0.706469
0.829873,0.729336
0.565205,0.541629
0.649040,0.596346
0.004822,0.044243
0.196117,0.292066
0.031368,0.113350
0.092128,0.196328
0.547694,0.530409
0.948892,0.854824
0.973675,0.896250
0.600867,0.564657
0.433748,0.457698
0.433473,0.457522
0.314339,0.378905
0.051956,0.146397
0.985035,0.921926
0.639883,0.590257
0.654763,0.600170
0.490477,0.493937
0.302742,0.370912
0.512407,0.507899
0.699368,0.630551
0.325690,0.386651
0.101544,0.206465
0.408429,0.441373
0.561141,0.539021
0.723187,0.647285
0.438396,0.460682
0.520337,0.512950
0.088547,0.192351
0.240449,0.326267
0.350210,0.403153
0.653751,0.599493
0.889489,0.784262
0.355032,0.406366
0.849868,0.746699
0.920857,0.818453
0.447160,0.466298
0.397563,0.434321
0.869749,0.764937
0.420836,0.449389
0.998429,0.974763
0.303496,0.371435
0.854309,0.750681
0.312768,0.377827
0.355453,0.406646
0.839344,0.737451
0.952652,0.860357
0.010216,0.064455
0.329821,0.389452
0.255393,0.337284
0.522623,0.514407
0.029189,0.109302
0.581084,0.551849
0.624166,0.579883
0.437618,0.460183
0.142225,0.246176
0.347354,0.401246
0.876015,0.770925
0.662561,0.605406
0.435901,0.459080
0.116464,0.221713
0.012771,0.072098
0.089652,0.193586
0.005953,0.049167
0.367803,0.414828
0.939520,0.841816
0.926810,0.825598
0.814964,0.716915
0.337083,0.394355
0.796559,0.702103
0.235799,0.322792
0.335512,0.393297
0.100055,0.204891
0.090108,0.194094
0.648281,0.595840
0.455508,0.471638
0.929453,0.828855
0.600932,0.564700
0.465724,0.478162
0.259274,0.340110
0.856326,0.752506
0.988346,0.931142
0.288463,0.360951
0.437410,0.460049
0.612513,0.572247
0.726082,0.649348
0.579634,0.550914
0.959867,0.871595
0.602097,0.565457
0.242195,0.327566
0.395767,0.433153
0.718561,0.644002
0.254967,0.336972
0.485419,0.490716
0.724514,0.648229
0.622770,0.578965
0.424939,0.452033
0.651324,0.597870
0.437734,0.460257
0.762022,0.675577
0.447883,0.466761
0.673533,0.612822
0.097534,0.202202
0.547938,0.530565
0.763641,0.676789
0.745815,0.663599
0.003446,0.037393
0.693094,0.626208
0.346747,0.400840
0.469170,0.480360
0.952368,0.859932
0.203073,0.297606
0.457516,0.472921
0.240832,0.326551
0.640483,0.590655
0.070029,0.170500
0.966913,0.883552
0.220117,0.310891
0.029896,0.110630
0.569010,0.544074
0.462312,0.475984
0.425663,0.452499
0.287571,0.360324
0.717279,0.643095
0.911082,0.807233
0.012085,0.070126
0.340049,0.396350
0.336021,0.393640
0.663408,0.605976
0.777782,0.687498
0.098043,0.202747
0.111291,0.216529
0.451315,0.468957
0.195577,0.291633
0.659229,0.603165
0.214957,0.306910
0.941392,0.844333
0.662675,0.605482
0.908051,0.803869
0.288139,0.360723
0.131845,0.236566
0.860419,0.756243
0.491212,0.494405
0.589361,0.557196
0.101251,0.206156
0.131695,0.236425
0.659390,0.603273
0.068164,0.168159
0.351811,0.404221
0.689285,0.623584
0.637174,0.588462
0.814123,0.716227
0.114948,0.220205
0.924745,0.823090
0.531402,0.520004
0.026030,0.103163
0.936830,0.838260
0.871451,0.766551
0.362051,0.411025
0.600238,0.564249
0.649233,0.596475
0.460094,0.474568
0.711529,0.639044
0.100549,0.205414
0.655671,0.600779
0.370758,0.416777
0.315506,0.379704
0.597063,0.562187
0.033433,0.117063
0.223557,0.313526
0.885202,0.779946
0.165278,0.266532
0.083976,0.187168
0.376414,0.420499
0.754639,0.670087
0.185226,0.283240
0.508109,0.505162
0.414028,0.444996
0.253390,0.335820
0.859920,0.755785
0.103314,0.208324
0.890564,0.785356
0.674044,0.613169
0.218262,0.309464
0.815309,0.717199
0.205446,0.299479
0.244293,0.329122
0.752139,0.668242
0.076897,0.178881
0.606344,0.568222
0.352378,0.404599
0.726130,0.649382
0.066438,0.165966
0.063907,0.162702
0.826679,0.726640
0.722109,0.646519
0.434665,0.458287
0.142185,0.246140
0.319172,0.382212
0.468099,0.479677
0.365741,0.413466
0.204375,0.298634
0.633377,0.585951
0.449717,0.467935
0.580789,0.551658
0.388015,0.428098
0.634943,0.586986
0.088898,0.192744
0.802044,0.706462
0.888333,0.783091
0.948818,0.854717
0.905358,0.800922
0.778897,0.688352
0.622862,0.579025
0.123620,0.228722
0.594207,0.560335
0.828308,0.728012
0.367913,0.414900
0.346346,0.400572
0.905205,0.800755
0.974257,0.897412
0.698724,0.630104
0.631335,0.584603
0.040695,0.129312
0.762631,0.676033
0.458014,0.473239
0.762804,0.676162
0.197297,0.293011
0.600199,0.564223
0.081976,0.184861
0.665395,0.607316
0.965940,0.881833
0.286351,0.359465
0.298772,0.368157
0.415657,0.446048
0.867140,0.762480
0.686788,0.621868
0.050601,0.144441
0.956037,0.865520
0.488831,0.492889
0.938934,0.841034
0.904855,0.800376
0.394189,0.432126
0.717831,0.643486
0.527717,0.517654
0.517809,0.511340
0.312038,0.377325
0.356025,0.407026
0.885722,0.780465
0.658384,0.602598
0.261229,0.341528
0.859978,0.755838
0.357109,0.407746
0.892564,0.787403
0.900673,0.795882
0.119740,0.224944
0.350578,0.403399
0.663477,0.606022
0.317037,0.380752
0.950777,0.857573
0.745453,0.663334
0.982432,0.915371
